account_id,CP,win,loss,profit_loss,invested,transactions,win_loss_ratio,profit%
1444216,BTC/USD,37,33,-178764.4236899998,11139531.18627,1282,0.53,-0.01605
1444216,CAD/CHF,12,3,2870.289999999932,2882464.57,144,0.8,0.001
1444216,CAD/JPY,63,43,462483.99999998685,3714445437.0,636,0.59,0.00012
1444216,CHF/JPY,65,47,1837177.0,1613884286.0,858,0.58,0.00114
1444216,DJI/USD,36,16,-7923.97000000058,42671870.83,335,0.69,-0.00019
1444216,ETH/USD,0,2,-6.81584000000001,250.73233000000002,14,0.0,-0.02718
1444216,EUR/AUD,113,146,-66234.57999999962,78029672.18,3853,0.44,-0.00085
1444216,EUR/CAD,26,6,-37003.30000000057,25689597.99,1940,0.81,-0.00144
1444216,EUR/CHF,42,44,-19672.210000000327,32160980.51,1319,0.49,-0.00061
1444216,EUR/GBP,99,106,-6217.009999999569,41694452.01,2006,0.48,-0.00015
1444216,EUR/JPY,199,160,-5345660.999999945,18546088838.0,8597,0.55,-0.00029
1444216,EUR/NZD,45,48,8707.369999999759,20213654.009999998,559,0.48,0.00043
1444216,EUR/TRY,0,3,-5126.900000000111,1208102.9000000001,9,0.0,-0.00424
1444216,EUR/USD,173,59,-245672.21000000343,4607995218.19,40068,0.75,-5e-05
1444216,GBP/AUD,169,96,-52411.700000002675,129191925.1,4037,0.64,-0.00041
1444216,GBP/CAD,122,46,33587.68999999982,22710657.29,2240,0.73,0.00148
1444216,GBP/CHF,52,66,8296.160000000113,7493192.14,816,0.44,0.00111
1444216,GBP/JPY,257,165,3588328.000000024,112954195117.0,14954,0.61,3e-05
1444216,GBP/NZD,59,13,-94249.87999999951,94085358.60000001,986,0.82,-0.001
1444216,GBP/USD,263,204,-857914.5400000087,323947906.09999996,6184,0.56,-0.00265
1444216,JPI/JPY,8,5,-221180.0,86040602.0,58,0.62,-0.00257
1444216,LTC/USD,0,1,-0.1311,2.23726,4,0.0,-0.0586
1444216,NZD/CAD,18,8,11155.700000000015,11044111.290000001,249,0.69,0.00101
1444216,NZD/CHF,7,5,-59033.23000000006,17532759.86,607,0.58,-0.00337
1444216,NZD/JPY,96,62,-878490.000000013,3772408213.0,1043,0.61,-0.00023
1444216,NZD/USD,45,48,154485.74999999962,22741882.599999998,926,0.48,0.00679
1444216,SPF/USD,0,1,-170.20000000000027,2910.3,2,0.0,-0.05848
1444216,USD/CAD,24,64,-3960.9600000003993,25640720.5,1126,0.27,-0.00015
1444216,USD/CHF,58,87,-7136.499999999941,13815903.76,1243,0.4,-0.00052
1444216,USD/JPY,33,11,-17808042.0,53061897359.0,8235,0.75,-0.00034
1444216,USD/ZAR,1,0,124.44000000000233,53216.52,2,1.0,0.00234
1444216,XAG/USD,1,1,138.44999999999914,8030.8,16,0.5,0.01724
1444216,XAU/USD,320,77,25348.685799998282,247988959.9524,4658,0.81,0.0001
1444216,XPT/USD,0,2,-16.969999999999914,1862.31,4,0.0,-0.00911
1444216,XRP/USD,0,1,-63.573999999999955,783.652,8,0.0,-0.08113
1457413,AUD/JPY,5,8,750.0,1646226.0,26,0.38,0.00046
1457413,AUD/USD,29,79,-101.50999999999749,275342.6,216,0.27,-0.00037
1457413,EUR/CHF,0,1,-3.0000000000004547,2157.28,2,0.0,-0.00139
1457413,EUR/GBP,7,15,-12.40000000000066,35109.09,44,0.32,-0.00035
1457413,EUR/JPY,10,29,-3518.000000000131,11624024.0,78,0.26,-0.0003
1457413,EUR/USD,51,110,-111.33999999998787,626433.14,325,0.32,-0.00018
1457413,GBP/AUD,5,14,-17.719999999998663,63399.59,38,0.26,-0.00028
1457413,GBP/JPY,34,86,-10084.000000000087,62048289.0,242,0.28,-0.00016
1457413,GBP/USD,202,378,-495.910000000021,3233335.52,1185,0.35,-0.00015
1457413,NZD/JPY,3,8,-797.9999999999345,1213506.0,22,0.27,-0.00066
1457413,NZD/USD,4,6,1.540000000000191,15650.77,20,0.4,0.0001
1457413,OIL/USD,1,2,-5.2900000000000915,920.8500000000001,6,0.33,-0.00574
1457413,SPF/USD,19,40,-101.25999999999567,285288.88,120,0.32,-0.00035
1457413,USD/CHF,3,12,-8.389999999999759,33268.62,30,0.2,-0.00025
1457413,USD/JPY,15,53,-7387.000000000291,20532974.0,138,0.22,-0.00036
1457413,XAG/USD,2,8,-14.400000000000063,6869.4,20,0.2,-0.0021
1457413,XAU/USD,3216,6688,-11679.320000000069,95043397.69,20008,0.32,-0.00012
1463820,FBO/USD,1,0,16.639999999999418,17049.76,2,1.0,0.00098
1463820,GBP/JPY,33,0,19916.000000000233,58373382.0,214,1.0,0.00034
1463820,JPI/JPY,32,0,197047.0,89057280.0,382,1.0,0.00221
1463820,NAS/USD,9,2,445.1200000000132,249577.12,342,0.82,0.00178
1463820,USD/JPY,4,0,2207.0,1823934.0,8,1.0,0.00121
1463820,USD/MXN,4,0,181.22999999998865,257203.58000000002,10,1.0,0.0007
1463820,USD/TRY,0,1,-273861.25000000006,1542320.04,202,0.0,-0.17756
1463820,XAG/USD,9,0,29.599999999999966,8247.9,20,1.0,0.00359
1463820,XAU/USD,87,2,15320.049999999825,27263248.049999997,8944,0.98,0.00056
1463820,XPT/USD,2,0,59.69999999999982,25306.550000000003,10,1.0,0.00236
1474054,AUD/CAD,158,9,1374.2600000000139,1869161.16,1582,0.95,0.00074
1474054,AUD/CHF,1,1,214.47000000000298,119568.97,7,0.5,0.00179
1474054,AUD/JPY,57,111,-86056.99999999965,2217939613.0,1720,0.34,-4e-05
1474054,AUD/NZD,13,3,-834940.529999998,223686490.15,15123,0.81,-0.00373
1474054,AUD/USD,75,9,-8203.359999999677,9932384.84,1570,0.89,-0.00083
1474054,CAD/CHF,6,7,11262.840000000026,4387796.399999999,46,0.46,0.00257
1474054,CAD/JPY,29,6,-337392.00000000757,1221406771.0,884,0.83,-0.00028
1474054,CHF/JPY,25,10,-220272.0,308339419.0,603,0.71,-0.00071
1474054,DJI/USD,1,0,85.34999999999854,23017.9,4,1.0,0.00371
1474054,EUR/AUD,34,9,-3620.7000000000044,805275.9500000001,144,0.79,-0.0045
1474054,EUR/CHF,5,3,16.18999999998914,441918.99999999994,86,0.62,4e-05
1474054,EUR/GBP,26,5,3059.329999999994,4297432.56,440,0.84,0.00071
1474054,EUR/JPY,53,69,-12086952.999999804,75856085820.0,55249,0.43,-0.00016
1474054,EUR/NZD,81,93,-6942.959999999803,15559227.02,1302,0.47,-0.00045
1474054,EUR/TRY,16,5,-19167.679999999855,5086689.8,236,0.76,-0.00377
1474054,EUR/USD,145,125,-1702653.5499999681,3215679525.47,184265,0.54,-0.00053
1474054,GBP/AUD,18,21,-15096.39000000016,52159648.64,251,0.46,-0.00029
1474054,GBP/CAD,56,31,2375.349999999964,2665390.9,990,0.64,0.00089
1474054,GBP/CHF,11,2,-3813.7099999999664,412190.54,48,0.85,-0.00925
1474054,GBP/JPY,471,153,467452962.0,52728283132.0,8795,0.75,0.00887
1474054,GBP/NZD,12,1,3019.0799999997107,29006771.85,153,0.92,0.0001
1474054,GBP/USD,174,72,-900132.9800000003,515869059.42,75409,0.71,-0.00174
1474054,JPI/JPY,72,65,-960230.9999999998,145878088.5,554,0.53,-0.00658
1474054,NZD/CAD,108,9,-2683.579999999908,7432880.68,1221,0.92,-0.00036
1474054,NZD/JPY,5,4,-2482.0,878092.0,18,0.56,-0.00283
1474054,NZD/USD,41,28,-964102.6899999692,1453266066.4,156054,0.59,-0.00066
1474054,OIL/USD,4,4,1399.8999999999985,436684.55,90,0.5,0.00321
1474054,SGD/JPY,13,51,-579652.9999999991,208880571.0,264,0.2,-0.00278
1474054,SPF/USD,1,0,3.0,4661.05,2,1.0,0.00064
1474054,UKO/USD,1,0,3.0,2760.0,2,1.0,0.00109
1474054,USD/CAD,15,8,1262.3099999998776,1820936.78,1096,0.65,0.00069
1474054,USD/CHF,39,6,573.2200000000247,1886546.62,724,0.87,0.0003
1474054,USD/JPY,348,93,-5877701.0,5785056841.0,12293,0.79,-0.00102
1474054,USD/TRY,23,4,-20774.760000000075,7031528.46,250,0.85,-0.00295
1474054,XAG/USD,1,1,29.0,7017.5,5,0.5,0.00413
1474054,XAU/EUR,3,20,-29409.160000000003,1414276.96,164,0.13,-0.02079
1474054,XAU/USD,310,268,-318662.3850000023,3638551605.685,81414,0.54,-9e-05
1495340,AUD/CAD,8,9,1450.4000000000192,1376365.41,53,0.47,0.00105
1495340,AUD/JPY,2,2,15458.000000000116,14593696.0,12,0.5,0.00106
1495340,AUD/NZD,0,1,-67.0000000000291,125118.00000000001,3,0.0,-0.00054
1495340,AUD/USD,4,13,-49396.3600000009,7580888.899999999,880,0.24,-0.00652
1495340,CAD/JPY,2,3,22480.000000000116,13753455.0,15,0.4,0.00163
1495340,CHF/JPY,1,4,-1988862.0000000056,123814647.0,27,0.2,-0.01606
1495340,DJI/USD,31,29,-261079.45600000164,115821768.556,1569,0.52,-0.00225
1495340,EUR/AUD,4,3,-5369.370000000134,2553955.7,61,0.57,-0.0021
1495340,EUR/CAD,2,5,387.2200000000066,228621.18,16,0.29,0.00169
1495340,EUR/GBP,15,29,-189.88999999997122,1567417.79,314,0.34,-0.00012
1495340,EUR/JPY,23,20,-49924.99999997951,788411372.0,131,0.53,-6e-05
1495340,EUR/NZD,2,3,-125.39999999997235,321761.69999999995,14,0.4,-0.00039
1495340,EUR/USD,49,55,-41256.00999999819,612875424.12,23620,0.47,-7e-05
1495340,GBP/AUD,22,24,-366.60000000009313,2915036.88,109,0.48,-0.00013
1495340,GBP/CAD,2,0,93.0,68820.2,4,1.0,0.00135
1495340,GBP/JPY,6,6,2588605.0,307901980.0,205,0.5,0.00841
1495340,GBP/NZD,0,2,-2898.3700000000317,661507.45,36,0.0,-0.00438
1495340,GBP/USD,58,74,-186271.6300000017,78896095.55,5780,0.44,-0.00236
1495340,GER/EUR,1,1,-0.9719999999997526,2783.9840000000004,4,0.5,-0.00035
1495340,NAS/USD,5,6,-112854.44999999997,10418052.75,330,0.45,-0.01083
1495340,NZD/CAD,2,2,1515.6399999999812,379863.04000000004,20,0.5,0.00399
1495340,NZD/JPY,3,3,344690.0000000001,145023890.0,40,0.5,0.00238
1495340,NZD/USD,3,2,1005.779999999982,266308.88,17,0.6,0.00378
1495340,OIL/USD,0,1,-0.35999999999989996,619.4399999999999,2,0.0,-0.00058
1495340,SPF/USD,2,7,-159099.0,26805916.5,424,0.22,-0.00594
1495340,USD/CAD,24,29,-129.94999999996708,2219902.89,123,0.45,-6e-05
1495340,USD/CHF,6,3,358.32999999999447,651331.0,20,0.67,0.00055
1495340,USD/JPY,38,87,-641620.0000000036,808856214.0,357,0.3,-0.00079
1495340,XAU/USD,73,62,755130.510000007,5734381723.18,73403,0.54,0.00013
1538785,GBP/USD,3698,6283,-21424.215000000324,345112078.64,54750,0.37,-6e-05
1538785,XRP/USD,0,2,-100.52000000000044,4905.76,8,0.0,-0.02049
1549685,AUD/CAD,42,16,-2167.1900000000646,3069308.0700000003,473,0.72,-0.00071
1549685,AUD/CHF,32,16,-450.9800000000024,518816.79000000004,299,0.67,-0.00087
1549685,AUD/JPY,61,35,-360356.0000000065,731165577.0,924,0.64,-0.00049
1549685,AUD/NZD,22,25,-987.4200000000133,1115814.97,456,0.47,-0.00088
1549685,AUD/USD,242,141,-8577.010000000155,39710987.39,4712,0.63,-0.00022
1549685,BTC/USD,162,92,-2396.988429999944,3662169.49727,1288,0.64,-0.00065
1549685,CAD/CHF,29,19,2149.359999999969,1600329.76,420,0.6,0.00134
1549685,CAD/JPY,69,38,-27332.000000001863,528525374.0,763,0.64,-5e-05
1549685,CHF/JPY,40,14,-151129.0,187560196.0,411,0.74,-0.00081
1549685,CNI/USD,2,4,-82.89000000000283,107965.94,46,0.33,-0.00077
1549685,DJI/USD,1519,602,-174100.60999999932,224593306.95,35725,0.72,-0.00078
1549685,ETH/USD,2,1,1.0129199999999905,186.79224000000002,8,0.67,0.00542
1549685,EUR/AUD,66,28,-1210.4999999999386,14928179.299999999,1720,0.7,-8e-05
1549685,EUR/CAD,41,26,-344.49999999992724,7464244.850000001,1003,0.61,-5e-05
1549685,EUR/CHF,13,18,-1819.4400000000574,2064132.98,494,0.42,-0.00088
1549685,EUR/GBP,23,24,-2436.580000000067,4034835.59,509,0.49,-0.0006
1549685,EUR/JPY,68,44,158467.8000000154,1488491440.6,1330,0.61,0.00011
1549685,EUR/NZD,31,17,8498.309999999983,14979735.56,403,0.65,0.00057
1549685,EUR/USD,236,115,-26059.810000000165,62487989.87,7208,0.67,-0.00042
1549685,GBP/AUD,124,44,-47721.37999999977,61133072.19,3419,0.74,-0.00078
1549685,GBP/CAD,70,21,853.3600000000556,9887689.36,1391,0.77,9e-05
1549685,GBP/CHF,38,23,-2892.610000000059,1640432.06,568,0.62,-0.00176
1549685,GBP/JPY,239,157,-590779.0000000065,5560901215.0,4598,0.6,-0.00011
1549685,GBP/NZD,77,46,-15649.499999999907,45384421.57,2140,0.63,-0.00034
1549685,GBP/USD,531,225,-44232.56999999978,139761467.02,9231,0.7,-0.00032
1549685,HKI/HKD,17,13,-26197.5,10161525.5,110,0.57,-0.00258
1549685,JPI/JPY,1,0,1345.0,1119305.0,2,1.0,0.0012
1549685,LTC/USD,0,1,-0.025449999999999973,1.08999,2,0.0,-0.02335
1549685,NAS/USD,104,50,-4228.909999999973,2727569.36,959,0.68,-0.00155
1549685,NZD/CAD,53,15,2531.0100000000043,1148315.37,590,0.78,0.0022
1549685,NZD/CHF,28,15,452.46000000001936,431242.48999999993,348,0.65,0.00105
1549685,NZD/JPY,56,40,-930747.9999999946,568227170.0,881,0.58,-0.00164
1549685,NZD/USD,128,60,2727.8319999999026,18135911.33,1465,0.68,0.00015
1549685,OIL/USD,179,138,19766.85000000005,7935895.28,2542,0.56,0.00249
1549685,UKO/USD,467,422,-1729.0999999999003,24002752.6,9733,0.53,-7e-05
1549685,USD/CAD,73,44,-27341.509999999977,18220017.17,1165,0.62,-0.0015
1549685,USD/CHF,42,24,-131.8099999999954,2032422.04,431,0.64,-6e-05
1549685,USD/JPY,78,61,-767693.0000000001,1539230487.0,2122,0.56,-0.0005
1549685,USD/TRY,0,1,-1326.800000000003,61209.3,2,0.0,-0.02168
1549685,XAG/USD,0,2,-142.40999999999974,4502.91,8,0.0,-0.03163
1549685,XAU/USD,1016,721,-153185.89000000063,336328690.44,39200,0.58,-0.00046
1551799,AUD/CHF,1,1,-60.259999999999195,11668.29,8,0.5,-0.00516
1551799,AUD/USD,2,0,18.960000000000036,4418.64,4,1.0,0.00429
1551799,CAD/CHF,0,1,-9.0,68734.0,2,0.0,-0.00013
1551799,CAD/JPY,3,1,1269.9999999999418,3067730.0,10,0.75,0.00041
1551799,DJI/USD,3,0,8.42199999999957,41525.37,10,1.0,0.0002
1551799,EUR/CHF,2,1,-18.600000000000364,16138.8,6,0.67,-0.00115
1551799,EUR/USD,11,15,-4702.759999999987,9440430.06,86,0.42,-0.0005
1551799,GBP/AUD,0,1,-45.95000000000073,9291.4,2,0.0,-0.00495
1551799,GBP/JPY,2,3,-6710.0000000020955,21502920.000000004,10,0.4,-0.00031
1551799,NAS/USD,0,5,-262.17400000000043,36688.17,15,0.0,-0.00715
1551799,NZD/USD,4,1,24.28999999999951,17295.04,14,0.8,0.0014
1551799,USD/CHF,1,0,5.190000000000055,2779.92,2,1.0,0.00187
1551799,USD/JPY,35,51,-664792.0000000037,3023511435.0,242,0.41,-0.00022
1551799,XAU/USD,107,40,-5417.260000000533,22102076.16,10798,0.73,-0.00025
1553492,AUD/CAD,75,54,38878.58000000226,223659841.01,6571,0.58,0.00017
1553492,AUD/CHF,134,83,-18882.20000000045,177096925.56,5008,0.62,-0.00011
1553492,AUD/JPY,295,192,-115332673.99999996,323211826114.0,48263,0.61,-0.00036
1553492,AUD/NZD,277,156,62933.340000001735,1253728454.82,22224,0.64,5e-05
1553492,AUD/USD,498,307,100597.0000000005,727511768.1800001,20181,0.62,0.00014
1553492,AUS/AUD,0,14,-81.01499999999987,20339.735,28,0.0,-0.00398
1553492,AZN/USD,0,2,-0.11999999999999744,107.53999999999999,4,0.0,-0.00112
1553492,BAG/USD,0,2,-0.24000000000003752,442.69000000000005,4,0.0,-0.00054
1553492,BTC/EUR,0,16,-129.76064000000025,21602.54234,36,0.0,-0.00601
1553492,BTC/JPY,2,23,-18567.8939999999,3392706.9,69,0.08,-0.00547
1553492,BTC/USD,8,44,-4865.957280000004,294612.03129,122,0.15,-0.01652
1553492,CAD/CHF,96,58,-17091.609999999273,177771321.79,5359,0.62,-0.0001
1553492,CAD/JPY,166,99,-3518821.9999999995,14051534115.0,3464,0.63,-0.00025
1553492,CHF/JPY,329,197,-14355160.000000022,106188687233.0,15519,0.63,-0.00014
1553492,CNI/USD,0,2,-2.2199999999995725,3521.3199999999997,4,0.0,-0.00063
1553492,DJI/USD,140,140,-13869.229000000021,39002954.577,2364,0.5,-0.00036
1553492,ESP/EUR,0,3,-3.0700000000001637,2487.9800000000005,6,0.0,-0.00123
1553492,ETH/USD,4,28,-805.4710699999999,17965.94849,68,0.12,-0.04483
1553492,EUR/AUD,341,233,40238.369999998715,1249515800.4793503,17060,0.59,3e-05
1553492,EUR/CAD,166,88,101876.12000000245,847623654.2,12376,0.65,0.00012
1553492,EUR/CHF,310,156,-240735.2800000009,650395808.35,9832,0.67,-0.00037
1553492,EUR/GBP,200,193,-111959.88999999705,686107473.62,18006,0.51,-0.00016
1553492,EUR/JPY,423,208,-125783996.00000045,487309556687.0,53917,0.67,-0.00026
1553492,EUR/NOK,0,2,-88.99999999998181,107628.61999999998,4,0.0,-0.00083
1553492,EUR/NZD,104,136,-175646.71000000666,591835598.84,17985,0.43,-0.0003
1553492,EUR/TRY,1,0,1.890000000001237,9048.539999999999,2,1.0,0.00021
1553492,EUR/USD,369,316,-553618.5300000155,5564600572.34,94961,0.54,-0.0001
1553492,EUR/ZAR,1,0,271.5000000000291,162424.3,2,1.0,0.00167
1553492,FRA/EUR,1,4,-2.6980000000002065,3143.786,10,0.2,-0.00086
1553492,GAS/USD,0,5,-28.699999999999932,1799.65,10,0.0,-0.01595
1553492,GBP/AUD,353,188,73677.34000000061,1142870302.1,14628,0.65,6e-05
1553492,GBP/CAD,241,102,-60407.339999999196,713353761.3,10687,0.7,-8e-05
1553492,GBP/CHF,276,169,-172568.68000000413,518316368.77,9381,0.62,-0.00033
1553492,GBP/JPY,555,438,-57266741.999999955,351749851034.0,42087,0.56,-0.00016
1553492,GBP/NZD,211,94,35995.640000003106,464578419.82,6093,0.69,8e-05
1553492,GBP/USD,973,853,-141453.7199999952,2968613455.9,74287,0.53,-5e-05
1553492,GBP/ZAR,0,3,-20694.869999999722,4795605.029999999,14,0.0,-0.00432
1553492,GEL/USD,0,3,-1.5999999999999321,1191.05,8,0.0,-0.00134
1553492,GER/EUR,49,38,-261.8359999999741,2854120.594,556,0.56,-9e-05
1553492,GLW/USD,0,3,-2.2099999999999866,797.6800000000001,6,0.0,-0.00277
1553492,GSG/USD,1,1,-0.20999999999997954,651.6,4,0.5,-0.00032
1553492,JNJ/USD,0,2,-0.1599999999999966,315.94,4,0.0,-0.00051
1553492,JPI/JPY,27,59,-246334.99999999674,249646268.5,351,0.31,-0.00099
1553492,LMT/USD,0,2,-0.5500000000000682,694.61,4,0.0,-0.00079
1553492,LTC/USD,0,22,-52.95132,212.41035,44,0.0,-0.24929
1553492,MAC/USD,0,2,-0.5199999999999818,688.1800000000001,4,0.0,-0.00076
1553492,MRK/USD,0,2,-0.10999999999999943,162.18,4,0.0,-0.00068
1553492,MRN/USD,0,2,-1.1099999999999852,388.4,4,0.0,-0.00286
1553492,NAS/USD,52,27,-11731.326000000074,4781971.811,399,0.66,-0.00245
1553492,NOK/JPY,2,4,-1590.0,1004322.0,22,0.33,-0.00158
1553492,NZD/CAD,107,47,-30584.250000002303,207178536.84,4782,0.69,-0.00015
1553492,NZD/CHF,73,34,19309.37999999921,70062475.57000001,2361,0.68,0.00028
1553492,NZD/JPY,194,69,-8083226.000000011,15865241838.0,3911,0.74,-0.00051
1553492,NZD/USD,208,108,-21845.149999998455,213636381.42000002,5419,0.66,-0.0001
1553492,OIL/USD,29,37,318.70000000002506,1255925.19,537,0.44,0.00025
1553492,PFE/USD,0,2,-0.12999999999999545,87.9,4,0.0,-0.00148
1553492,SGD/JPY,0,1,-2.0,81935.0,2,0.0,-2e-05
1553492,SPF/USD,1,6,-82.59999999999991,29533.05,14,0.14,-0.0028
1553492,TRY/JPY,2,6,-725668.0,143069555.0,107,0.25,-0.00507
1553492,UKI/GBP,1,10,-159.53999999999928,22440.35,24,0.09,-0.00711
1553492,UKO/USD,2,8,-68.00000000000017,9014.65,20,0.2,-0.00754
1553492,USA/USD,0,3,-61.89999999999782,27597.699999999997,6,0.0,-0.00224
1553492,USD/CAD,312,166,134543.79000000437,1013607399.6,23596,0.65,0.00013
1553492,USD/CHF,307,185,-71164.68000000839,1024427422.7,16537,0.62,-7e-05
1553492,USD/CNH,5,4,-23.460000000002765,134109.2,18,0.56,-0.00017
1553492,USD/HUF,1,0,3515.0,1732040.0,2,1.0,0.00203
1553492,USD/JPY,230,150,-52939993.000000015,316916499532.0,89066,0.61,-0.00017
1553492,USD/SGD,1,4,-1.6400000000005548,9452.14,10,0.2,-0.00017
1553492,USD/TRY,1,2,-28.200000000001637,45510.850000000006,10,0.33,-0.00062
1553492,USD/ZAR,2,0,672.7100000000501,482517.37,8,1.0,0.00139
1553492,VSA/USD,0,2,-0.18000000000000682,411.52,4,0.0,-0.00044
1553492,XAG/EUR,0,4,-5.699999999999989,861.5,8,0.0,-0.00662
1553492,XAG/USD,7,36,-6591.300000000008,842530.2,243,0.16,-0.00782
1553492,XAU/EUR,1,5,-1.8699999999998909,11435.7,12,0.17,-0.00016
1553492,XAU/USD,1285,440,-380635.48999999964,885016703.6800001,43451,0.74,-0.00043
1553492,XCU/USD,0,9,-1265.5,4846.3,18,0.0,-0.26113
1553492,XPT/USD,0,5,-16.3900000000001,5254.46,10,0.0,-0.00312
1553492,ZAR/JPY,0,2,-3952.0,47622.0,4,0.0,-0.08299
1554660,AUD/JPY,1,3,-53367.0,3496708.0,10,0.25,-0.01526
1554660,AUD/NZD,58,43,6061.7399999999625,15422771.74,18449,0.57,0.00039
1554660,AUD/USD,46,33,32719.009999999962,38720442.64,61953,0.58,0.00085
1554660,BTC/USD,0,2,-68.42370000000028,11731.8307,4,0.0,-0.00583
1554660,ETH/USD,0,1,-1.1522999999999968,209.6549,2,0.0,-0.0055
1554660,EUR/AUD,1,0,1.5299999999997453,4636.77,2,1.0,0.00033
1554660,EUR/GBP,127,97,3565.550000000281,18105113.259999998,32720,0.57,0.0002
1554660,EUR/JPY,52,32,-9317218.0,7773700748.0,68137,0.62,-0.0012
1554660,EUR/USD,69,50,68266.41000000006,74523608.28999999,71455,0.58,0.00092
1554660,GBP/USD,266,179,-64300.14000000039,117103712.95,91558,0.6,-0.00055
1554660,OIL/USD,1,0,3.390000000000015,358.47,4,1.0,0.00946
1554660,UKO/USD,1,1,144.5,3823.0,8,0.5,0.0378
1554660,USD/CAD,20,20,40757.210000000254,102222765.9,89581,0.5,0.0004
1554660,USD/CHF,17,16,210.99000000000683,177443.9,277,0.52,0.00119
1554660,USD/JPY,68,51,1277561.0,4885531242.0,45403,0.57,0.00026
1554660,XAU/USD,1,1,11.299999999999955,5286.75,4,0.5,0.00214
1557850,AUD/CAD,4,2,-15.400000000001455,79575.38,40,0.67,-0.00019
1557850,AUD/CHF,1,0,1.4800000000002456,1985.62,6,1.0,0.00075
1557850,AUD/JPY,46,4,1873.999999999971,11198232.0,154,0.92,0.00017
1557850,AUD/NZD,1,0,1.1199999999998909,1060.23,2,1.0,0.00106
1557850,AUD/USD,52,7,137.87,375731.13,295,0.88,0.00037
1557850,BTC/USD,145,24,330.5149700000007,201210.27861,820,0.86,0.00164
1557850,CAD/CHF,1,0,0.2599999999999909,771.75,2,1.0,0.00034
1557850,EUR/AUD,3,1,-61.30000000000018,30286.080000000005,13,0.75,-0.00202
1557850,EUR/CHF,1,0,0.4800000000000182,1053.57,2,1.0,0.00046
1557850,EUR/GBP,153,19,711.0800000000081,1554953.77,880,0.89,0.00046
1557850,EUR/JPY,10,1,2812.999999999942,7153717.0,42,0.91,0.00039
1557850,EUR/NZD,1,0,2.7400000000002365,3358.98,2,1.0,0.00082
1557850,EUR/USD,782,120,1269.2520099999997,18078154.61,4687,0.87,7e-05
1557850,GBP/AUD,14,1,66.25999999999453,116452.15000000001,38,0.93,0.00057
1557850,GBP/CAD,2,0,1.5200000000002092,3505.26,4,1.0,0.00043
1557850,GBP/CHF,1,0,2.0499999999992724,6083.150000000001,2,1.0,0.00034
1557850,GBP/JPY,302,41,19157.000000001513,481244786.0,1684,0.88,4e-05
1557850,GBP/NZD,266,24,2112.300000000004,3542206.1,1396,0.92,0.0006
1557850,GBP/USD,855,122,-2635.2299999999022,16776631.540000001,5206,0.88,-0.00016
1557850,NZD/CAD,2,0,3.0700000000001637,5288.66,4,1.0,0.00058
1557850,NZD/USD,9,0,403.34000000001015,369875.85,76,1.0,0.00109
1557850,OIL/USD,202,44,-2524.779999999988,1487511.03,1292,0.82,-0.0017
1557850,USD/CAD,312,48,-634.870000000039,10156014.37,1819,0.87,-6e-05
1557850,USD/CHF,17,5,-42.79999999999836,113065.4,122,0.77,-0.00038
1557850,USD/JPY,358,65,-499786.0000000023,1118793417.0,2041,0.85,-0.00045
1557850,XAU/EUR,61,12,-381.9300000000119,443466.75,276,0.84,-0.00086
1557850,XAU/USD,1053,123,-3247.5099999999115,15884700.24,6164,0.9,-0.0002
1558283,AAP/USD,0,1,-2.189999999999941,523.65,4,0.0,-0.00418
1558283,BTC/USD,1,0,1.029399999999896,1198.6304,2,1.0,0.00086
1558283,ETH/USD,13,2,30.38958000000006,28975.63196,471,0.87,0.00105
1558283,EUR/USD,17,6,99.0100000000017,82447.59,86,0.74,0.0012
1558283,OIL/USD,12,0,63.37999999999984,9707.21,93,1.0,0.00653
1558283,USD/JPY,71,39,17358.0,116833872.0,1864,0.65,0.00015
1558283,XAG/USD,24,4,336.4,183525.4,643,0.86,0.00183
1558283,XAU/USD,1331,275,-12110.470000000432,55710707.72,35840,0.83,-0.00022
1559778,AUD/JPY,0,1,-4380.0,2797500.0,4,0.0,-0.00157
1559778,BTC/EUR,1,2,-20.638639999999953,827.56832,8,0.33,-0.02494
1559778,EUR/JPY,3,2,-3082.999999999767,8655373.0,10,0.6,-0.00036
1559778,EUR/USD,548,346,-170987.7990800014,286418268.92908,10494,0.61,-0.0006
1559778,USD/JPY,457,358,-5628563.000000059,28311369314.0,9564,0.56,-0.0002
1559778,XAU/USD,4,1,39.779999999999745,28463.57,14,0.8,0.0014
1562244,AAP/USD,2,1,-36.550000000000296,6564.09,8,0.67,-0.00557
1562244,AUD/CAD,11,5,-2021.1500000000024,1462029.75,69,0.69,-0.00138
1562244,AUD/CHF,14,6,-815.6199999999867,475628.06,54,0.7,-0.00171
1562244,AUD/JPY,54,13,-823996.9999999972,369364752.0,375,0.81,-0.00223
1562244,AUD/NZD,34,3,31.090000000067448,4082693.1400000006,175,0.92,1e-05
1562244,AUD/USD,246,27,3250.3700000000595,12556425.94,1106,0.9,0.00026
1562244,BTC/EUR,1,2,-170.71119999999996,6246.6605,13,0.33,-0.02733
1562244,BTC/USD,24,11,-2208.9263299999975,163035.76952,147,0.69,-0.01355
1562244,CAD/CHF,13,3,108.04999999999518,359495.45,42,0.81,0.0003
1562244,CAD/JPY,54,9,-196930.5860000013,336009526.586,327,0.86,-0.00059
1562244,CHF/JPY,31,4,-238906.0,347296975.0,230,0.89,-0.00069
